S.No,setpoint_raw-global_Time,setpoint_raw-global_header.seq,setpoint_raw-global_header.stamp.secs,setpoint_raw-global_latitude,setpoint_raw-global_longitude,setpoint_raw-global_altitude,battery_Time,battery_header.seq,battery_header.stamp.secs,battery_voltage,battery_current,battery_temperature,battery_percentage,global_position-local_Time,global_position-local_header.seq,global_position-local_header.stamp.secs,global_position-local_pose.pose.position.x,global_position-local_pose.pose.position.y,global_position-local_pose.pose.position.z,global_position-local_pose.pose.orientation.x,global_position-local_pose.pose.orientation.y,global_position-local_pose.pose.orientation.z,global_position-local_twist.twist.linear.x,global_position-local_twist.twist.linear.y,global_position-local_twist.twist.linear.z,imu-data_Time,imu-data_header.seq,imu-data_header.stamp.secs,imu-data_orientation.x,imu-data_orientation.y,imu-data_orientation.z,imu-data_orientation.w,imu-data_angular_velocity.x,imu-data_angular_velocity.y,imu-data_angular_velocity.z,rc-out_Time,rc-out_header.seq,rc-out_header.stamp.secs,rc-out_channels_0,rc-out_channels_1,rc-out_channels_2,rc-out_channels_3,rc-out_channels_4,vfr_hud_Time,vfr_hud_header.seq,vfr_hud_header.stamp.secs,vfr_hud_airspeed,vfr_hud_groundspeed,vfr_hud_heading,vfr_hud_throttle,vfr_hud_altitude,vfr_hud_climb,global_position-global_header.stamp.secs,global_position-global_altitude,global_position-global_longitude,global_position-global_latitude,global_position-raw-satellites_data,setpoint_raw-target_global_Time,setpoint_raw-target_global_header.seq,setpoint_raw-target_global_header.stamp.secs,setpoint_raw-target_global_latitude,setpoint_raw-target_global_longitude,setpoint_raw-target_global_altitude,setpoint_raw-target_global_yaw,state_Time,state_header.seq,state_connected,state_armed,state_guided,state_manual_input,state_system_status,RSSI_Time,RSSI_Quality,RSSI_Signal,CPU_Time,CPU_Percent,RAM_Time,Used_RAM_MB
0,1729787366.837866,570,0,33.63652997162861,72.99145951087016,1.2790000438690186,1729787354.7468896,12473,1729787353,0.074000001,0.01,0,-0.01,1729787354.740318,12453,1729787351,-1.660826774,0.5435304490300503,0.282,-0.01139383,-0.002113497,-0.962156315,0.06,0,0,1729787354.740717,12458,1729787351,-0.011236132,-0.002192984,-0.962066152,0.272575968,-0.000206046,-0.001562523,0.000808709,1729787354.743498,12468,1729787352,1000,1000,1000,1000,0,1729787354.7504082,12482,1729787354,0.02926128,0.026312299,238,0,545.9699707,0.012801773,1729787351,499.233497,72.991473,33.6365682,12,1729787366.819548,1307,1729787366,33.6365305,72.9914592,547.25,1.5707963705062866,1729787354.7444909,1961,1,0,0,1,5,1729787356.891291,0.6428571428571429,-65,1729787359.389214,3.9,1729787357.068898,6.5
1,1729787366.855916,664,0,33.63652987162862,72.99145951087019,1.2790000438690186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1729787366.9133751,1177,0,33.63652987162862,72.99145951087019,1.2790000438690186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1729787367,1374,0,33.63652938280989,72.99145988746162,1.2719999551773071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1729787367.3298028,1417,0,33.63652938280989,72.99145988746162,1.2719999551773071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1729787367.329857,2734,0,33.63652947596394,72.99145983,1.2660000324249268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1729787367.3298886,2908,0,33.63652937596394,72.99145993363783,1.2660000324249268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1729787368.5480998,3465,0,33.63652997,72.99145960354257,1.2599999904632568,1729787355,12474,1729787353,0.072999999,0.01,0,-0.01,1729787354.7404268,12454,1729787351,-1.660826774,0.5435304490300503,0.282,-0.011363201,-0.002131828,-0.962138934,0.06,0,0,1729787354.7408736,12459,1729787351,-0.011192743,-0.002235793,-0.9620531,0.272623469,0.000604896,-5.50E-05,0.000689618,1729787354.7440145,12469,1729787352,1000,1000,1000,1000,0,1729787354.7506702,12483,1729787354,0.030496821,0.027154913,238,0,545.9699707,0.013880448,1729787351,499.2334976401536,72.991473,33.6365683,12,,,,,,,,,,,,,,,,,,,,,
8,1729787368.5481417,3557,0,33.63652997,72.99145960354257,1.2599999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1729787368.5482917,3695,0,33.63652997,72.99145960354257,1.2599999904632568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1729787368.548334,3914,0,33.63653043708246,72.99145940613796,1.253999948501587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1729787368.5483606,4148,0,33.63653043708246,72.99145940613796,1.253999948501587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1729787368.5484622,4386,0,33.63653043708246,72.99145940613796,1.253999948501587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729787366.913066,1308,1729787366,33.6365298,72.9914595,547.2399902,1.5707963705062866,,,,,,,,,,,,,,
13,1729787368.548521,4396,0,33.63653043708246,72.99145940613796,1.253999948501587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1729787368.548565,4421,0,33.63653043708246,72.99145940613796,1.253999948501587,1729787354.7474532,12475,1729787353,0.079999998,0.01,0,-0.01,1729787354.740515,12455,1729787351,-1.660826771,0.5435304478756273,0.277,-0.0113294,-0.00216773,-0.962119283,0.06,0,0,1729787354.7410204,12460,1729787351,-0.011172228,-0.002271053,-0.96204311,0.2726592697006258,-0.000177942,-0.000371819,0.000546186,1729787354.7444024,12470,1729787352,1000,1000,1000,1000,0,1729787354.7509997,12484,1729787354,0.030769052,0.026176231,238,0,545.9799805,0.016172171,1729787351,499.2334976401536,72.991473,33.6365683,12,,,,,,,,,,,,,,,,,,,,,
15,1729787368.5486343,4422,0,33.63653043708246,72.99145940613796,1.253999948501587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1729787368.5486612,4427,0,33.63653077137817,72.99145943994459,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1729787368.549011,4453,0,33.63653077137817,72.99145943994459,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1729787368.5490508,4464,0,33.63653077137817,72.99145943994459,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1729787368.5491638,4471,0,33.63653077137817,72.99145943994459,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1729787368.5492203,5073,0,33.63653077137817,72.99145943994459,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
